0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627765263243462,0.6165239164911755,0.6055240355353709,0.5947577041858986,0.5977720975508749,0.6010200405221834,0.6045094492899736,0.6082485083645496,0.6122456796711117,0.6165097119527657,0.6210496504922484,0.6258748471631708,0.6309949708219511,0.6364200180519823,0.6421603242719744,0.6482265752208163,0.654629818831717,0.661381477508823,0.6684933608199531,0.6759776786195542,0.6838470546164612,0.6921145404015391,0.7007936299507913,0.7098982746200543,0.7194428986479383,0.7021463366355581,0.685289753981799,0.6688587264480507,0.6528393026784768,0.6372179886970735,0.6219817329129764,0.6071179116173502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377913271401097,0.6262392911992698,0.6149369055652159,0.6038759857276434,0.6070628898171843,0.6104912597032068,0.6141692798960151,0.6181054123208095,0.6223084057206959,0.6267873053784109,0.6315514631675656,0.6366105479445783,0.6419745562928416,0.6476538236310662,0.6536590356981403,0.6600012404272733,0.6666918602226117,0.6737427046519742,0.6811659835698074,0.6889743206849469,0.697180767588257,0.7057988182557415,0.7148424240432368,0.7243260091893532,0.7342644868438892,0.7164519934413217,0.6990943925471739,0.6821767710116471,0.6656847045961309,0.6496042419447894,0.6339218890816185,0.6186245944157537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6481526564152976,0.6362795161164876,0.6246644880496636,0.6132991102896252,0.6166644880496636,0.6202795161164876,0.6241526564152977,0.6282926576891998,0.6327085652209306,0.637409730884101,0.6424058235351294,0.6477068397574086,0.6533231149696488,0.6592653349107387,0.6655445475138875,0.6721721751832417,0.6791600274866199,0.6865203142784688,0.6942656592676241,0.70240911404495,0.7109641725864502,0.7199447862479613,0.7293653792680934,0.7392408647966451,0.7495866614663033,0.7312408647966451,0.7133653792680934,0.6959447862479613,0.6789641725864501,0.66240911404495,0.646265659267624,0.6305203142784688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6588617633802567,0.6466567214559481,0.6347185405067315,0.623038471789501,0.6265884592059184,0.6303965588543221,0.6344715194778177,0.638822386359142,0.6434585113719059,0.6483895633725278,0.6536255389444006,0.6591767735062342,0.6650539527969177,0.6712681247496599,0.6778307117686075,0.6847535234215791,0.6920487695630217,0.6997290739017704,0.7078074880286898,0.7162975059197836,0.7252130789308882,0.7345686313006137,0.744379076178759,0.7546598321980106,0.7654268406073429,0.7465297508971975,0.7281189135771329,0.7101783873981746,0.6926927537276361,0.6756470994157184,0.6590270002238117,0.6428185047960793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6699317057167984,0.6573835667801089,0.6451113341012481,0.6331059623974793,0.6368468712913308,0.6408546411602742,0.6451383172870462,0.649707251545258,0.6545711127913278,0.6597398976086484,0.6652239414159298,0.6710339299520611,0.6771809111502511,0.6836763074146466,0.6905319283130661,0.6977599836999564,0.705373097284153,0.7133843206565202,0.7218071477930618,0.7306555300496141,0.7399438916647876,0.7496871457883807,0.7599007110530801,0.7706005287078603,0.7818030803321205,0.762336065897943,0.7433717854332453,0.7248937573586285,0.7068860404251182,0.6893332160000274,0.6722203709335577,0.6555330809870987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.681376117438723,0.6684732711032835,0.6558556828992839,0.6435140009531128,0.6474523215547461,0.6516665484142079,0.6561660334051094,0.6609604453838689,0.6660597809338792,0.6714743754738506,0.6772149147426716,0.6832924466735514,0.6897183936706366,0.6965045653017459,0.703663171421326,0.7112068357382123,0.7191486098432692,0.7275019877125006,0.7362809207017428,0.745499833049606,0.7551736379058888,0.765317753903278,0.775948122290748,0.7870812246476979,0.7987341011985133,0.7786778633031601,0.7591413996016724,0.7401076698696646,0.7215601925277375,0.703483026326917,0.685860752634516,0.6686784583007359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6932092423385483,0.6799396454140156,0.6669649754773408,0.6542755636721058,0.6584179669303323,0.6628456283199984,0.6675682166975225,0.6725957286462976,0.6779384995850335,0.6836072152526191,0.6896129235822636,0.6959670469781134,0.7026813950079873,0.709768177526332,0.717240018241983,0.7251099687458047,0.7333915230138006,0.7420986324018074,0.7512457211484352,0.7608477024034828,0.7709199947996366,0.7814785395858712,0.7925398183415858,0.8041208712911658,0.8162393162393162,0.7955738627441572,0.7754458012475687,0.7558375139448454,0.7367319606116024,0.71811265966844,0.699963669866384,0.6822695725727476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7054459701921912,0.6917971278829556,0.6784532091449706,0.6654042173948436,0.6526404837761564,0.6567085652209306,0.6610619047971444,0.6657101713612164,0.670663361496539,0.6759318106218228,0.6815262044759561,0.6874575909921483,0.693737392574546,0.7003774187909677,0.7073898794958602,0.7147873983980588,0.7225830270884281,0.7307902595429719,0.7394230471175265,0.7484958140507021,0.7580234734922973,0.7680214440749988,0.7785056670477812,0.7894926239900436,0.8009993551261714,0.7807969718161306,0.7611143626999551,0.7419344875532599,0.7232408647966451,0.7050175531811369,0.6872491340740482,0.6699206943255807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7181018760315958,0.7040608220582936,0.6903350270749524,0.6769141556628621,0.6637882112386297,0.650947524945837,0.6549386537165058,0.6592150406186144,0.6637863545085807,0.6686625919697979,0.6738540884209763,0.6793715296010042,0.6852259634430911,0.6914288123513832,0.6979918858936995,0.7049273939244866,0.7122479601525797,0.7199666361688437,0.728096915949282,0.7366527508497311,0.7456485651088014,0.7550992718762911,0.7650202897848873,0.7754275600835643,0.7863375643517212,0.7665780025614404,0.7473211747406395,0.7285505993099194,0.7102503350203058,0.6924049632391117,0.6749995708165387,0.6580197335139765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7311932628386667,0.7167465383930722,0.7026257586763276,0.6888202379495438,0.675319640794011,0.6621139706263359,0.6491935585901007,0.653104961617327,0.6573016227759929,0.6617932109225169,0.6665897226402915,0.6717014933480272,0.6771392087846126,0.6829139168832569,0.6890370400481065,0.6955203878469802,0.7023761701343247,0.7096170106189754,0.7172559608917968,0.7253065149287925,0.7337826240857991,0.7426987126014266,0.7520696936254739,0.7619109857906277,0.7722385303458619,0.7529019767816185,0.7340516756074559,0.7156716855743996,0.6977465880497631,0.6802614698837475,0.6632019068377427,0.6465539475559123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
